Track Name,Track ID,Artist,Track popularity,Playlist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,Artist ID,Artist Followers,Artist genres,Artist popularity,Preference,Type,anime,anime latino,anime lo-fi,anime rock,anime score,art rock,canterbury scene,chill r&b,chinese idol pop,classic j-pop,classic k-pop,complextro,dance pop,edm,idol rock,j-acoustic,j-idol,j-metal,j-pixie,j-pop,j-pop girl group,j-poprock,j-rock,japanese alternative rock,japanese celtic,japanese classical,japanese emo,japanese indie rock,japanese math rock,japanese metalcore,japanese pop punk,japanese post-hardcore,japanese power metal,japanese prog,japanese r&b,japanese singer-songwriter,japanese soul,japanese soundtrack,japanese teen pop,jazz fusion,k-indie,k-pop,k-pop boy group,k-pop girl group,k-rap,k-rock,korean city pop,korean electropop,korean mask singer,korean old school hip hop,korean ost,korean pop,korean r&b,korean singer-songwriter,korean superband,korean trap,neo classical metal,okinawan pop,oshare kei,otacore,power metal,progressive electro house,scorecore,shonen,symphonic rock,touken ranbu,trancecore,visual kei,vocaloid
WANNABE,6tCssnvTUREcperDOUTqvA,ITZY,74.0,Kpop-2021,0.697,0.713,8,-5.273,0,0.115,0.0153,0.0,0.0857,0.667,99.964,audio_features,1cgBWgoL6520lR2QZDzdGN,spotify:track:1cgBWgoL6520lR2QZDzdGN,https://api.spotify.com/v1/tracks/1cgBWgoL6520lR2QZDzdGN,https://api.spotify.com/v1/audio-analysis/1cgBWgoL6520lR2QZDzdGN,211949,4,2KC9Qb60EaY0kW4eH68vr3,2605792.0,['k-pop girl group'],74.0,Other,Kpop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Not Shy,4ecVWqbtW6phQGpZMAyqIU,ITZY,72.0,Kpop-2021,0.722,0.833,6,-3.915,1,0.094,0.0556,0.0,0.195,0.53,93.941,audio_features,0jFHMDRXxKaREor3hBEEST,spotify:track:0jFHMDRXxKaREor3hBEEST,https://api.spotify.com/v1/tracks/0jFHMDRXxKaREor3hBEEST,https://api.spotify.com/v1/audio-analysis/0jFHMDRXxKaREor3hBEEST,180000,4,2KC9Qb60EaY0kW4eH68vr3,2605792.0,['k-pop girl group'],74.0,Other,Kpop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
달라달라 (DALLA DALLA),0GU5GuJQQEnnREO2FxnVPT,ITZY,69.0,Kpop-iconic,0.687,0.89,10,-2.426,1,0.0849,0.175,0.0,0.362,0.64,105.969,audio_features,2ohCHj7LD88LhObYcCKHlB,spotify:track:2ohCHj7LD88LhObYcCKHlB,https://api.spotify.com/v1/tracks/2ohCHj7LD88LhObYcCKHlB,https://api.spotify.com/v1/audio-analysis/2ohCHj7LD88LhObYcCKHlB,182458,4,2KC9Qb60EaY0kW4eH68vr3,2605792.0,['k-pop girl group'],74.0,Other,Kpop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WANNABE,6tCssnvTUREcperDOUTqvA,ITZY,74.0,Kpop-iconic,0.719,0.85,2,-3.229,1,0.0317,0.012,0.000239,0.114,0.367,150.059,audio_features,4xjVP2Vogo0C72o6Nevq0W,spotify:track:4xjVP2Vogo0C72o6Nevq0W,https://api.spotify.com/v1/tracks/4xjVP2Vogo0C72o6Nevq0W,https://api.spotify.com/v1/audio-analysis/4xjVP2Vogo0C72o6Nevq0W,188786,4,2KC9Qb60EaY0kW4eH68vr3,2605792.0,['k-pop girl group'],74.0,Other,Kpop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
달라달라 (DALLA DALLA),0GU5GuJQQEnnREO2FxnVPT,ITZY,69.0,Kpop 2015-2021,0.79,0.853,11,-4.564,0,0.0665,0.00116,4.23e-05,0.329,0.713,124.998,audio_features,0GU5GuJQQEnnREO2FxnVPT,spotify:track:0GU5GuJQQEnnREO2FxnVPT,https://api.spotify.com/v1/tracks/0GU5GuJQQEnnREO2FxnVPT,https://api.spotify.com/v1/audio-analysis/0GU5GuJQQEnnREO2FxnVPT,199874,4,2KC9Qb60EaY0kW4eH68vr3,2605792.0,['k-pop girl group'],74.0,Other,Kpop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
In the morning,2QdH0rKlV3d9Y6lWzcnlBH,ITZY,77.0,Kpop-iconic,0.773,0.849,0,-2.283,1,0.114,0.13,0.0,0.279,0.928,150.001,audio_features,2RwHcRK2KfIAUGNq4Nlfv5,spotify:track:2RwHcRK2KfIAUGNq4Nlfv5,https://api.spotify.com/v1/tracks/2RwHcRK2KfIAUGNq4Nlfv5,https://api.spotify.com/v1/audio-analysis/2RwHcRK2KfIAUGNq4Nlfv5,196947,4,2KC9Qb60EaY0kW4eH68vr3,2605792.0,['k-pop girl group'],74.0,Other,Kpop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ICY,7zFBtYAVURF3bUVqEQ6UUu,ITZY,66.0,Kpop 2015-2021,0.801,0.904,2,-2.819,1,0.0834,0.0324,3.1e-05,0.182,0.814,124.979,audio_features,7zFBtYAVURF3bUVqEQ6UUu,spotify:track:7zFBtYAVURF3bUVqEQ6UUu,https://api.spotify.com/v1/tracks/7zFBtYAVURF3bUVqEQ6UUu,https://api.spotify.com/v1/audio-analysis/7zFBtYAVURF3bUVqEQ6UUu,191142,4,2KC9Qb60EaY0kW4eH68vr3,2605792.0,['k-pop girl group'],74.0,Other,Kpop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WANNABE,6tCssnvTUREcperDOUTqvA,ITZY,74.0,Kpop 2015-2021,0.809,0.911,6,-4.41,0,0.0617,0.00795,0.000179,0.181,0.64,122.035,audio_features,6tCssnvTUREcperDOUTqvA,spotify:track:6tCssnvTUREcperDOUTqvA,https://api.spotify.com/v1/tracks/6tCssnvTUREcperDOUTqvA,https://api.spotify.com/v1/audio-analysis/6tCssnvTUREcperDOUTqvA,191242,4,2KC9Qb60EaY0kW4eH68vr3,2605792.0,['k-pop girl group'],74.0,Other,Kpop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Not Shy,4ecVWqbtW6phQGpZMAyqIU,ITZY,72.0,Kpop 2015-2021,0.776,0.911,2,-3.08,0,0.131,0.155,2.59e-06,0.268,0.56,101.027,audio_features,4ecVWqbtW6phQGpZMAyqIU,spotify:track:4ecVWqbtW6phQGpZMAyqIU,https://api.spotify.com/v1/tracks/4ecVWqbtW6phQGpZMAyqIU,https://api.spotify.com/v1/audio-analysis/4ecVWqbtW6phQGpZMAyqIU,177728,4,2KC9Qb60EaY0kW4eH68vr3,2605792.0,['k-pop girl group'],74.0,Other,Kpop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
In the morning,2QdH0rKlV3d9Y6lWzcnlBH,ITZY,77.0,Kpop 2015-2021,0.847,0.814,11,-4.668,0,0.152,0.0825,0.000507,0.0948,0.711,140.057,audio_features,2QdH0rKlV3d9Y6lWzcnlBH,spotify:track:2QdH0rKlV3d9Y6lWzcnlBH,https://api.spotify.com/v1/tracks/2QdH0rKlV3d9Y6lWzcnlBH,https://api.spotify.com/v1/audio-analysis/2QdH0rKlV3d9Y6lWzcnlBH,172359,4,2KC9Qb60EaY0kW4eH68vr3,2605792.0,['k-pop girl group'],74.0,Other,Kpop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Into the New World,24Gy6lVtCd8nOL2vzZiFyV,Girls' Generation,51.0,Kpop-iconic,0.621,0.873,11,-2.888,0,0.103,0.0194,0.0,0.488,0.401,169.91,audio_features,2JTjDYA0vfx8sp5XMTbeqU,spotify:track:2JTjDYA0vfx8sp5XMTbeqU,https://api.spotify.com/v1/tracks/2JTjDYA0vfx8sp5XMTbeqU,https://api.spotify.com/v1/audio-analysis/2JTjDYA0vfx8sp5XMTbeqU,210478,4,0Sadg1vgvaPqGTOjxu0N6c,1972715.0,"['k-pop', 'k-pop girl group']",64.0,Other,Kpop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gee,0t7kjpVLgOYITrSfFCoBEA,Girls' Generation,64.0,Kpop-iconic,0.682,0.867,1,-3.122,1,0.0292,0.0241,1.32e-06,0.329,0.595,97.004,audio_features,02jYQ47eGc0Dm9JiOcLBJ7,spotify:track:02jYQ47eGc0Dm9JiOcLBJ7,https://api.spotify.com/v1/tracks/02jYQ47eGc0Dm9JiOcLBJ7,https://api.spotify.com/v1/audio-analysis/02jYQ47eGc0Dm9JiOcLBJ7,193734,4,0Sadg1vgvaPqGTOjxu0N6c,1972715.0,"['k-pop', 'k-pop girl group']",64.0,Other,Kpop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Genie,7m48u7EC4gnCfAhwoLfbCE,Girls' Generation,53.0,Kpop-iconic,0.735,0.87,1,-1.955,1,0.0385,0.0355,0.0,0.145,0.194,102.033,audio_features,7DWkKAq8wWZk6WMu6tdqe2,spotify:track:7DWkKAq8wWZk6WMu6tdqe2,https://api.spotify.com/v1/tracks/7DWkKAq8wWZk6WMu6tdqe2,https://api.spotify.com/v1/audio-analysis/7DWkKAq8wWZk6WMu6tdqe2,187382,4,0Sadg1vgvaPqGTOjxu0N6c,1972715.0,"['k-pop', 'k-pop girl group']",64.0,Other,Kpop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oh!,6VOG2ROMCklbn6SSg9mA9H,Girls' Generation,52.0,Kpop-iconic,0.576,0.969,11,-1.629,1,0.214,0.0394,0.0,0.573,0.694,75.025,audio_features,0BPLuVAnbqric4LMcBjGCc,spotify:track:0BPLuVAnbqric4LMcBjGCc,https://api.spotify.com/v1/tracks/0BPLuVAnbqric4LMcBjGCc,https://api.spotify.com/v1/audio-analysis/0BPLuVAnbqric4LMcBjGCc,225449,4,0Sadg1vgvaPqGTOjxu0N6c,1972715.0,"['k-pop', 'k-pop girl group']",64.0,Other,Kpop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Boys,3CTo0NiDgnl6CHvlUgZXUt,Girls' Generation,39.0,Kpop-iconic,0.713,0.603,6,-4.896,0,0.287,0.000759,5.51e-06,0.0453,0.799,78.027,audio_features,3o8QzWsiiqTUVgBZfHgF58,spotify:track:3o8QzWsiiqTUVgBZfHgF58,https://api.spotify.com/v1/tracks/3o8QzWsiiqTUVgBZfHgF58,https://api.spotify.com/v1/audio-analysis/3o8QzWsiiqTUVgBZfHgF58,236667,4,0Sadg1vgvaPqGTOjxu0N6c,1972715.0,"['k-pop', 'k-pop girl group']",64.0,Other,Kpop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I GOT A BOY,2WkPfNd237yc0l5KewCDpp,Girls' Generation,55.0,Kpop-iconic,0.539,0.846,8,-3.192,1,0.0354,0.0063,1.68e-06,0.13,0.46,106.992,audio_features,0WNGsQ1oAuHzNTk8jivBKW,spotify:track:0WNGsQ1oAuHzNTk8jivBKW,https://api.spotify.com/v1/tracks/0WNGsQ1oAuHzNTk8jivBKW,https://api.spotify.com/v1/audio-analysis/0WNGsQ1oAuHzNTk8jivBKW,274097,4,0Sadg1vgvaPqGTOjxu0N6c,1972715.0,"['k-pop', 'k-pop girl group']",64.0,Other,Kpop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mr.Mr.,3JaMGQXJmtbAhvgl0nBPPN,Girls' Generation,56.0,Kpop-iconic,0.823,0.837,1,-4.533,1,0.0582,0.19,0.0,0.28,0.842,107.989,audio_features,5G8YqJQ6oyPkxBSjpkCVRy,spotify:track:5G8YqJQ6oyPkxBSjpkCVRy,https://api.spotify.com/v1/tracks/5G8YqJQ6oyPkxBSjpkCVRy,https://api.spotify.com/v1/audio-analysis/5G8YqJQ6oyPkxBSjpkCVRy,219809,4,0Sadg1vgvaPqGTOjxu0N6c,1972715.0,"['k-pop', 'k-pop girl group']",64.0,Other,Kpop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
You Think,5QVUh9QVZkiZ3HaFDjl6D1,Girls' Generation,0.0,Kpop 2015-2021,0.697,0.832,4,-3.2,0,0.05,0.00322,0.0,0.196,0.286,100.017,audio_features,5QVUh9QVZkiZ3HaFDjl6D1,spotify:track:5QVUh9QVZkiZ3HaFDjl6D1,https://api.spotify.com/v1/tracks/5QVUh9QVZkiZ3HaFDjl6D1,https://api.spotify.com/v1/audio-analysis/5QVUh9QVZkiZ3HaFDjl6D1,188609,4,0Sadg1vgvaPqGTOjxu0N6c,1972715.0,"['k-pop', 'k-pop girl group']",64.0,Other,Kpop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lion Heart,405SQUJdQut02dxtuQ0CZ3,Girls' Generation,59.0,Kpop-iconic,0.764,0.84,11,-5.433,0,0.086,0.0181,0.0,0.385,0.698,130.011,audio_features,4CQ4bhpPxiiQf3Hcg04dn5,spotify:track:4CQ4bhpPxiiQf3Hcg04dn5,https://api.spotify.com/v1/tracks/4CQ4bhpPxiiQf3Hcg04dn5,https://api.spotify.com/v1/audio-analysis/4CQ4bhpPxiiQf3Hcg04dn5,184320,4,0Sadg1vgvaPqGTOjxu0N6c,1972715.0,"['k-pop', 'k-pop girl group']",64.0,Other,Kpop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Holiday,1Bjy9ZtwMle3uhVgoBgiGN,Girls' Generation,51.0,Kpop-iconic,0.532,0.893,5,-3.089,0,0.0777,0.199,0.0,0.562,0.65,99.321,audio_features,6NyPIDsbl4hEm9tFKcKzsU,spotify:track:6NyPIDsbl4hEm9tFKcKzsU,https://api.spotify.com/v1/tracks/6NyPIDsbl4hEm9tFKcKzsU,https://api.spotify.com/v1/audio-analysis/6NyPIDsbl4hEm9tFKcKzsU,200664,4,0Sadg1vgvaPqGTOjxu0N6c,1972715.0,"['k-pop', 'k-pop girl group']",64.0,Other,Kpop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
All Night,1UwERmn5UogyCz6qo21BmA,Girls' Generation,49.0,Kpop-iconic,0.455,0.827,6,-1.201,1,0.0573,0.325,0.0,0.0473,0.681,169.929,audio_features,2jL9sjFc2LZsQBGbQnrjXR,spotify:track:2jL9sjFc2LZsQBGbQnrjXR,https://api.spotify.com/v1/tracks/2jL9sjFc2LZsQBGbQnrjXR,https://api.spotify.com/v1/audio-analysis/2jL9sjFc2LZsQBGbQnrjXR,226699,4,0Sadg1vgvaPqGTOjxu0N6c,1972715.0,"['k-pop', 'k-pop girl group']",64.0,Other,Kpop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aLIEz,4GJNlZpqEQJxYJI901FdM6,SawanoHiroyuki[nZk]:mizuki,53.0,Anime-myselection,0.621,0.873,11,-2.888,0,0.103,0.0194,0.0,0.488,0.401,169.91,audio_features,2JTjDYA0vfx8sp5XMTbeqU,spotify:track:2JTjDYA0vfx8sp5XMTbeqU,https://api.spotify.com/v1/tracks/2JTjDYA0vfx8sp5XMTbeqU,https://api.spotify.com/v1/audio-analysis/2JTjDYA0vfx8sp5XMTbeqU,210478,4,3QWtKCUakFDZoosqTReaRS,26365.0,['anime'],51.0,Mine,Anime,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
シルエット,21z1GxeHjfD3qkaF5CgCTO,KANA-BOON,72.0,Anime-iconic,0.621,0.873,11,-2.888,0,0.103,0.0194,0.0,0.488,0.401,169.91,audio_features,2JTjDYA0vfx8sp5XMTbeqU,spotify:track:2JTjDYA0vfx8sp5XMTbeqU,https://api.spotify.com/v1/tracks/2JTjDYA0vfx8sp5XMTbeqU,https://api.spotify.com/v1/audio-analysis/2JTjDYA0vfx8sp5XMTbeqU,210478,4,3PWp9R5HvbQgxI5KBx5kVd,750706.0,"['anime', 'j-pop', 'j-poprock', 'j-rock']",64.0,Other,Anime,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
シルエット,21z1GxeHjfD3qkaF5CgCTO,KANA-BOON,72.0,Anime-myselection,0.628,0.433,1,-6.808,1,0.0383,0.569,7.71e-06,0.104,0.343,88.074,audio_features,4TWHREp4wv0TmewqR6rgRd,spotify:track:4TWHREp4wv0TmewqR6rgRd,https://api.spotify.com/v1/tracks/4TWHREp4wv0TmewqR6rgRd,https://api.spotify.com/v1/audio-analysis/4TWHREp4wv0TmewqR6rgRd,230400,4,3PWp9R5HvbQgxI5KBx5kVd,750706.0,"['anime', 'j-pop', 'j-poprock', 'j-rock']",64.0,Mine,Anime,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ダイバー,1JyVZyxZFqyxN0yyCEM4Ym,KANA-BOON,25.0,Anime-myselection,0.72,0.746,0,-3.143,0,0.107,0.152,0.0,0.276,0.587,90.026,audio_features,7uzib3dSSwgUwcD3z0k3bR,spotify:track:7uzib3dSSwgUwcD3z0k3bR,https://api.spotify.com/v1/tracks/7uzib3dSSwgUwcD3z0k3bR,https://api.spotify.com/v1/audio-analysis/7uzib3dSSwgUwcD3z0k3bR,231811,4,3PWp9R5HvbQgxI5KBx5kVd,750706.0,"['anime', 'j-pop', 'j-poprock', 'j-rock']",64.0,Mine,Anime,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ダイバー,0wDXtaAKfzdDYUqL3iQ2Jw,KANA-BOON,44.0,Anime-iconic,0.72,0.746,0,-3.143,0,0.107,0.152,0.0,0.276,0.587,90.026,audio_features,7uzib3dSSwgUwcD3z0k3bR,spotify:track:7uzib3dSSwgUwcD3z0k3bR,https://api.spotify.com/v1/tracks/7uzib3dSSwgUwcD3z0k3bR,https://api.spotify.com/v1/audio-analysis/7uzib3dSSwgUwcD3z0k3bR,231811,4,3PWp9R5HvbQgxI5KBx5kVd,750706.0,"['anime', 'j-pop', 'j-poprock', 'j-rock']",64.0,Other,Anime,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
見たくないもの,4PSYobGLKAD4c1Jah8571x,KANA-BOON,45.0,Anime-iconic,0.614,0.747,5,-5.655,0,0.0743,0.00934,0.0,0.0337,0.538,78.216,audio_features,3vxgKOmAOVl11Csw4ehkmJ,spotify:track:3vxgKOmAOVl11Csw4ehkmJ,https://api.spotify.com/v1/tracks/3vxgKOmAOVl11Csw4ehkmJ,https://api.spotify.com/v1/audio-analysis/3vxgKOmAOVl11Csw4ehkmJ,247467,4,3PWp9R5HvbQgxI5KBx5kVd,750706.0,"['anime', 'j-pop', 'j-poprock', 'j-rock']",64.0,Other,Anime,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fighter,5nvqqLZu75jMK31gDytANZ,KANA-BOON,43.0,Anime-iconic,0.823,0.837,1,-4.533,1,0.0582,0.19,0.0,0.28,0.842,107.989,audio_features,5G8YqJQ6oyPkxBSjpkCVRy,spotify:track:5G8YqJQ6oyPkxBSjpkCVRy,https://api.spotify.com/v1/tracks/5G8YqJQ6oyPkxBSjpkCVRy,https://api.spotify.com/v1/audio-analysis/5G8YqJQ6oyPkxBSjpkCVRy,219809,4,3PWp9R5HvbQgxI5KBx5kVd,750706.0,"['anime', 'j-pop', 'j-poprock', 'j-rock']",64.0,Other,Anime,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RHYTHM TA,374WyJeaSR9Cmq4kuFzoqu,iKON,0.0,Kpop 2015-2021,0.764,0.819,2,-4.104,0,0.114,0.127,0.0,0.332,0.603,81.975,audio_features,374WyJeaSR9Cmq4kuFzoqu,spotify:track:374WyJeaSR9Cmq4kuFzoqu,https://api.spotify.com/v1/tracks/374WyJeaSR9Cmq4kuFzoqu,https://api.spotify.com/v1/audio-analysis/374WyJeaSR9Cmq4kuFzoqu,227056,4,5qRSs6mvI17zrkJpOHkCoM,3125872.0,"['k-pop', 'k-pop boy group']",65.0,Other,Kpop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLING BLING,6oE1dVmtTagzTRlxDXhX8t,iKON,0.0,Kpop 2015-2021,0.781,0.94,2,-3.779,1,0.067,0.069,0.0,0.0992,0.537,125.009,audio_features,6oE1dVmtTagzTRlxDXhX8t,spotify:track:6oE1dVmtTagzTRlxDXhX8t,https://api.spotify.com/v1/tracks/6oE1dVmtTagzTRlxDXhX8t,https://api.spotify.com/v1/audio-analysis/6oE1dVmtTagzTRlxDXhX8t,219225,4,5qRSs6mvI17zrkJpOHkCoM,3125872.0,"['k-pop', 'k-pop boy group']",65.0,Other,Kpop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Why Why Why,0br4r9VlPdofrWXxPorlYd,iKON,61.0,Kpop-2021,0.646,0.923,8,-1.309,1,0.0613,0.166,0.0,0.0507,0.703,106.086,audio_features,6x7fux7bZEfnChKx3nhSZn,spotify:track:6x7fux7bZEfnChKx3nhSZn,https://api.spotify.com/v1/tracks/6x7fux7bZEfnChKx3nhSZn,https://api.spotify.com/v1/audio-analysis/6x7fux7bZEfnChKx3nhSZn,220745,4,5qRSs6mvI17zrkJpOHkCoM,3125872.0,"['k-pop', 'k-pop boy group']",65.0,Other,Kpop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
