Track Name,Track ID,Artist,Track Popularity,Playlist_x,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,Artist ID,Artist Followers,Artist genres,Artist popularity
Papermoon,7v535qHQcYaZ4MxVwd65VR,Romix,Romix,lit anime music,0.636,0.9,6,-3.568,1,0.0571,0.286,1.47e-06,0.0982,0.686,134.004,audio_features,37S86pw74OH8j96ZmMnrpR,spotify:track:37S86pw74OH8j96ZmMnrpR,https://api.spotify.com/v1/tracks/37S86pw74OH8j96ZmMnrpR,https://api.spotify.com/v1/audio-analysis/37S86pw74OH8j96ZmMnrpR,241839,4,5XsKN9R8YkEAdMcbkrpooG,22291.0,['otacore'],47.0
Butterfly,3WaJIbvb4fzkrRIgbawFeU,Romix,Romix,lit anime music,0.788,0.893,5,-1.903,0,0.0572,0.378,0.0,0.0649,0.884,126.042,audio_features,1067REIdzHeSuEOiiDBefP,spotify:track:1067REIdzHeSuEOiiDBefP,https://api.spotify.com/v1/tracks/1067REIdzHeSuEOiiDBefP,https://api.spotify.com/v1/audio-analysis/1067REIdzHeSuEOiiDBefP,177032,4,5XsKN9R8YkEAdMcbkrpooG,22291.0,['otacore'],47.0
the WORLD,1g0SlTCGN9j3OicWHfSKEn,Nightmare,Nightmare,Shounen Anime Vibes (Anime Opening & Ending),0.737,0.908,6,-3.244,1,0.0552,0.0198,2.64e-06,0.18,0.65,121.986,audio_features,1IP2NS7ov1MAh2Y4Nc4HId,spotify:track:1IP2NS7ov1MAh2Y4Nc4HId,https://api.spotify.com/v1/tracks/1IP2NS7ov1MAh2Y4Nc4HId,https://api.spotify.com/v1/audio-analysis/1IP2NS7ov1MAh2Y4Nc4HId,188865,4,11CxpTfZC60MYKjL7HESKR,90173.0,"['anime latino', 'j-metal', 'j-poprock', 'otacore', 'visual kei']",54.0
the WORLD,1ShQlzjMz0XkaHt5CgMpBs,Nightmare,Nightmare,lit anime music,0.796,0.742,6,-4.117,0,0.0631,0.0704,0.0,0.0632,0.545,128.063,audio_features,4CpfcvoNDEEcIPYoJDS0Vl,spotify:track:4CpfcvoNDEEcIPYoJDS0Vl,https://api.spotify.com/v1/tracks/4CpfcvoNDEEcIPYoJDS0Vl,https://api.spotify.com/v1/audio-analysis/4CpfcvoNDEEcIPYoJDS0Vl,215249,4,11CxpTfZC60MYKjL7HESKR,90173.0,"['anime latino', 'j-metal', 'j-poprock', 'otacore', 'visual kei']",54.0
レゾンデートル,6gIYQ9vBpntPYvLtzoNo4C,Nightmare,Nightmare,lit anime music,0.541,0.968,5,-2.922,1,0.248,0.174,0.0,0.0994,0.208,130.018,audio_features,3snBeP8B2ZDmhH9GDWOhAH,spotify:track:3snBeP8B2ZDmhH9GDWOhAH,https://api.spotify.com/v1/tracks/3snBeP8B2ZDmhH9GDWOhAH,https://api.spotify.com/v1/audio-analysis/3snBeP8B2ZDmhH9GDWOhAH,219702,4,11CxpTfZC60MYKjL7HESKR,90173.0,"['anime latino', 'j-metal', 'j-poprock', 'otacore', 'visual kei']",54.0
Honey,7K0qoyK48Um3llVR4TH0rI,KARA,KARA,Kpop girl group songs that were a cultural reset,0.646,0.99,6,-1.72,1,0.0726,0.0766,5.08e-05,0.175,0.739,139.973,audio_features,7K0qoyK48Um3llVR4TH0rI,spotify:track:7K0qoyK48Um3llVR4TH0rI,https://api.spotify.com/v1/tracks/7K0qoyK48Um3llVR4TH0rI,https://api.spotify.com/v1/audio-analysis/7K0qoyK48Um3llVR4TH0rI,195000,4,7aZ221EQfonNG2lO9Hh192,410084.0,"['k-pop', 'k-pop girl group']",51.0
Mr.,4OqRMlyNvV36bP1DtJFp4t,KARA,KARA,Kpop girl group songs that were a cultural reset,0.781,0.991,4,-1.502,0,0.069,0.0589,0.00104,0.125,0.805,126.063,audio_features,4OqRMlyNvV36bP1DtJFp4t,spotify:track:4OqRMlyNvV36bP1DtJFp4t,https://api.spotify.com/v1/tracks/4OqRMlyNvV36bP1DtJFp4t,https://api.spotify.com/v1/audio-analysis/4OqRMlyNvV36bP1DtJFp4t,193613,4,7aZ221EQfonNG2lO9Hh192,410084.0,"['k-pop', 'k-pop girl group']",51.0
STEP,3YxK7NqMCWDpmrQ82Wvx25,KARA,KARA,Kpop girl group songs that were a cultural reset,0.618,0.975,6,-0.883,0,0.128,0.0113,3.09e-06,0.423,0.761,122.939,audio_features,3YxK7NqMCWDpmrQ82Wvx25,spotify:track:3YxK7NqMCWDpmrQ82Wvx25,https://api.spotify.com/v1/tracks/3YxK7NqMCWDpmrQ82Wvx25,https://api.spotify.com/v1/audio-analysis/3YxK7NqMCWDpmrQ82Wvx25,203587,4,7aZ221EQfonNG2lO9Hh192,410084.0,"['k-pop', 'k-pop girl group']",51.0
Pandora,4ZtxMLkrwisNoHKVKmO4gA,KARA,KARA,Kpop girl group songs that were a cultural reset,0.567,0.973,4,-2.492,0,0.101,0.0202,1.63e-05,0.295,0.701,140.058,audio_features,4ZtxMLkrwisNoHKVKmO4gA,spotify:track:4ZtxMLkrwisNoHKVKmO4gA,https://api.spotify.com/v1/tracks/4ZtxMLkrwisNoHKVKmO4gA,https://api.spotify.com/v1/audio-analysis/4ZtxMLkrwisNoHKVKmO4gA,193107,4,7aZ221EQfonNG2lO9Hh192,410084.0,"['k-pop', 'k-pop girl group']",51.0
Mamma Mia,1jbHCJ8EtvoKfMMYy3bAlN,KARA,KARA,Kpop girl group songs that were a cultural reset,0.697,0.927,0,-2.268,1,0.0772,0.0424,0.0,0.1,0.8,128.084,audio_features,1jbHCJ8EtvoKfMMYy3bAlN,spotify:track:1jbHCJ8EtvoKfMMYy3bAlN,https://api.spotify.com/v1/tracks/1jbHCJ8EtvoKfMMYy3bAlN,https://api.spotify.com/v1/audio-analysis/1jbHCJ8EtvoKfMMYy3bAlN,212950,4,7aZ221EQfonNG2lO9Hh192,410084.0,"['k-pop', 'k-pop girl group']",51.0
Sign,1hi0P1Y2he1p09xnUccuAN,FLOW,FLOW,Shounen Anime Vibes (Anime Opening & Ending),0.646,0.99,6,-1.72,1,0.0726,0.0766,5.08e-05,0.175,0.739,139.973,audio_features,7K0qoyK48Um3llVR4TH0rI,spotify:track:7K0qoyK48Um3llVR4TH0rI,https://api.spotify.com/v1/tracks/7K0qoyK48Um3llVR4TH0rI,https://api.spotify.com/v1/audio-analysis/7K0qoyK48Um3llVR4TH0rI,195000,4,3w2HqkKa6upwuXEULtGvnY,348027.0,"['anime', 'j-poprock', 'otacore']",62.0
COLORS,1jvl0FVZaHco450e6Hm2Zl,FLOW,FLOW,lit anime music,0.803,0.973,5,-2.343,1,0.0953,0.0224,8.67e-05,0.0846,0.794,128.022,audio_features,4q4iT3zXglsNjzFsArxBUv,spotify:track:4q4iT3zXglsNjzFsArxBUv,https://api.spotify.com/v1/tracks/4q4iT3zXglsNjzFsArxBUv,https://api.spotify.com/v1/audio-analysis/4q4iT3zXglsNjzFsArxBUv,182308,4,3w2HqkKa6upwuXEULtGvnY,348027.0,"['anime', 'j-poprock', 'otacore']",62.0
GO!!!,0GSs0GV34KX7KCpLw9tWjk,FLOW,FLOW,Shounen Anime Vibes (Anime Opening & Ending),0.866,0.738,11,-3.493,0,0.0814,0.00615,0.000549,0.227,0.683,126.013,audio_features,2EwOnaGCrPjbmyZlt76NN4,spotify:track:2EwOnaGCrPjbmyZlt76NN4,https://api.spotify.com/v1/tracks/2EwOnaGCrPjbmyZlt76NN4,https://api.spotify.com/v1/audio-analysis/2EwOnaGCrPjbmyZlt76NN4,222840,4,3w2HqkKa6upwuXEULtGvnY,348027.0,"['anime', 'j-poprock', 'otacore']",62.0
GO!!!,0GSs0GV34KX7KCpLw9tWjk,FLOW,FLOW,lit anime music,0.691,0.826,1,-3.968,0,0.0335,0.255,0.0,0.34,0.585,124.884,audio_features,53PNN2kVM1eFU8C9KRs1jT,spotify:track:53PNN2kVM1eFU8C9KRs1jT,https://api.spotify.com/v1/tracks/53PNN2kVM1eFU8C9KRs1jT,https://api.spotify.com/v1/audio-analysis/53PNN2kVM1eFU8C9KRs1jT,238759,4,3w2HqkKa6upwuXEULtGvnY,348027.0,"['anime', 'j-poprock', 'otacore']",62.0
COLORS,0ggHt5jwwtMsWME2PDB6a0,FLOW,FLOW,Shounen Anime Vibes (Anime Opening & Ending),0.681,0.968,9,-2.74,1,0.0695,0.143,4.69e-06,0.0402,0.874,136.035,audio_features,4lZ7t0GhxkViSi6LKmiL2I,spotify:track:4lZ7t0GhxkViSi6LKmiL2I,https://api.spotify.com/v1/tracks/4lZ7t0GhxkViSi6LKmiL2I,https://api.spotify.com/v1/audio-analysis/4lZ7t0GhxkViSi6LKmiL2I,190595,4,3w2HqkKa6upwuXEULtGvnY,348027.0,"['anime', 'j-poprock', 'otacore']",62.0
Re:member,1Ucmx7qaayeZL8Qfsq9vzD,FLOW,FLOW,Shounen Anime Vibes (Anime Opening & Ending),0.617,0.874,0,-6.497,0,0.058,0.00203,0.0118,0.367,0.808,138.043,audio_features,3LII8A23VIs7pzudea2VSo,spotify:track:3LII8A23VIs7pzudea2VSo,https://api.spotify.com/v1/tracks/3LII8A23VIs7pzudea2VSo,https://api.spotify.com/v1/audio-analysis/3LII8A23VIs7pzudea2VSo,201738,4,3w2HqkKa6upwuXEULtGvnY,348027.0,"['anime', 'j-poprock', 'otacore']",62.0
WORLD END,5bdAmCz7rnCjhM0SJukRWo,FLOW,FLOW,Shounen Anime Vibes (Anime Opening & Ending),0.769,0.807,5,-3.453,0,0.0494,0.275,0.0,0.199,0.673,125.999,audio_features,0K2UTvyyBPSmr0IccCWNZm,spotify:track:0K2UTvyyBPSmr0IccCWNZm,https://api.spotify.com/v1/tracks/0K2UTvyyBPSmr0IccCWNZm,https://api.spotify.com/v1/audio-analysis/0K2UTvyyBPSmr0IccCWNZm,186800,4,3w2HqkKa6upwuXEULtGvnY,348027.0,"['anime', 'j-poprock', 'otacore']",62.0
1/3の純情な感情,2Pe6RrDNo1lyv4D3ZWqndv,FLOW,FLOW,Shounen Anime Vibes (Anime Opening & Ending),0.67,0.937,4,-1.824,0,0.0937,0.051,2.04e-05,0.0301,0.692,100.016,audio_features,0FA8fu18QvcYZNOAC7WeFa,spotify:track:0FA8fu18QvcYZNOAC7WeFa,https://api.spotify.com/v1/tracks/0FA8fu18QvcYZNOAC7WeFa,https://api.spotify.com/v1/audio-analysis/0FA8fu18QvcYZNOAC7WeFa,198173,4,3w2HqkKa6upwuXEULtGvnY,348027.0,"['anime', 'j-poprock', 'otacore']",62.0
Shinzo wo Sasageyo! - TV Size,27iksNpaur1CcH0w8703by,Linked Horizon,Linked Horizon,lit anime music,0.756,0.93,1,-1.082,0,0.0274,0.281,0.0,0.11,0.737,99.988,audio_features,0t7kjpVLgOYITrSfFCoBEA,spotify:track:0t7kjpVLgOYITrSfFCoBEA,https://api.spotify.com/v1/tracks/0t7kjpVLgOYITrSfFCoBEA,https://api.spotify.com/v1/audio-analysis/0t7kjpVLgOYITrSfFCoBEA,201160,4,3eNYrVLcWfjJ9JdH9kiPJO,239693.0,"['anime', 'anime latino', 'otacore']",65.0
Shinzo wo Sasageyo! - TV Size,27iksNpaur1CcH0w8703by,Linked Horizon,Linked Horizon,Shounen Anime Vibes (Anime Opening & Ending),0.756,0.93,1,-1.082,0,0.0274,0.281,0.0,0.11,0.737,99.988,audio_features,0t7kjpVLgOYITrSfFCoBEA,spotify:track:0t7kjpVLgOYITrSfFCoBEA,https://api.spotify.com/v1/tracks/0t7kjpVLgOYITrSfFCoBEA,https://api.spotify.com/v1/audio-analysis/0t7kjpVLgOYITrSfFCoBEA,201160,4,3eNYrVLcWfjJ9JdH9kiPJO,239693.0,"['anime', 'anime latino', 'otacore']",65.0
Guren no Yumiya,70p3HYq9iHZisJqpDmWd1U,Linked Horizon,Linked Horizon,lit anime music,0.687,0.857,9,-2.084,1,0.0753,0.188,0.0,0.306,0.906,124.999,audio_features,65w0pdINTiQjWBaE4Rws9Y,spotify:track:65w0pdINTiQjWBaE4Rws9Y,https://api.spotify.com/v1/tracks/65w0pdINTiQjWBaE4Rws9Y,https://api.spotify.com/v1/audio-analysis/65w0pdINTiQjWBaE4Rws9Y,217966,4,3eNYrVLcWfjJ9JdH9kiPJO,239693.0,"['anime', 'anime latino', 'otacore']",65.0
Shoukei to Shikabane no Michi [TV Size],0q8WLWTRdN7XcNCoZIxCu9,Linked Horizon,Linked Horizon,lit anime music,0.567,0.973,4,-2.492,0,0.101,0.0202,1.63e-05,0.295,0.701,140.058,audio_features,4ZtxMLkrwisNoHKVKmO4gA,spotify:track:4ZtxMLkrwisNoHKVKmO4gA,https://api.spotify.com/v1/tracks/4ZtxMLkrwisNoHKVKmO4gA,https://api.spotify.com/v1/audio-analysis/4ZtxMLkrwisNoHKVKmO4gA,193107,4,3eNYrVLcWfjJ9JdH9kiPJO,239693.0,"['anime', 'anime latino', 'otacore']",65.0
Guren no Yumiya,70p3HYq9iHZisJqpDmWd1U,Linked Horizon,Linked Horizon,Shounen Anime Vibes (Anime Opening & Ending),0.769,0.837,2,-3.499,1,0.0631,0.359,0.0,0.238,0.584,120.005,audio_features,6fT9eZYgSvhu9v8wzrZkdG,spotify:track:6fT9eZYgSvhu9v8wzrZkdG,https://api.spotify.com/v1/tracks/6fT9eZYgSvhu9v8wzrZkdG,https://api.spotify.com/v1/audio-analysis/6fT9eZYgSvhu9v8wzrZkdG,214750,4,3eNYrVLcWfjJ9JdH9kiPJO,239693.0,"['anime', 'anime latino', 'otacore']",65.0
Jiyuu no Tsubasa,188vCXc4bAejLqGhpEVBGT,Linked Horizon,Linked Horizon,lit anime music,0.67,0.874,2,-3.938,1,0.0442,0.00366,0.000747,0.117,0.699,127.975,audio_features,4Xhz9DZ4e1Qe7R9Ba78z9b,spotify:track:4Xhz9DZ4e1Qe7R9Ba78z9b,https://api.spotify.com/v1/tracks/4Xhz9DZ4e1Qe7R9Ba78z9b,https://api.spotify.com/v1/audio-analysis/4Xhz9DZ4e1Qe7R9Ba78z9b,235628,4,3eNYrVLcWfjJ9JdH9kiPJO,239693.0,"['anime', 'anime latino', 'otacore']",65.0
Shoukei to Shikabane no Michi [TV Size],0q8WLWTRdN7XcNCoZIxCu9,Linked Horizon,Linked Horizon,Shounen Anime Vibes (Anime Opening & Ending),0.786,0.851,4,-2.95,0,0.0457,0.324,0.0,0.0904,0.67,120.037,audio_features,6ssSzCx8vxqkYenaxJuObQ,spotify:track:6ssSzCx8vxqkYenaxJuObQ,https://api.spotify.com/v1/tracks/6ssSzCx8vxqkYenaxJuObQ,https://api.spotify.com/v1/audio-analysis/6ssSzCx8vxqkYenaxJuObQ,230123,4,3eNYrVLcWfjJ9JdH9kiPJO,239693.0,"['anime', 'anime latino', 'otacore']",65.0
Shoukei to Shikabane no Michi,7lcTpZtdTyfiIgVIpmTVut,Linked Horizon,Linked Horizon,Shounen Anime Vibes (Anime Opening & Ending),0.563,0.775,5,-3.341,0,0.0511,0.158,7.16e-05,0.282,0.434,141.876,audio_features,1PVluFXbdOTv29475JS2Mj,spotify:track:1PVluFXbdOTv29475JS2Mj,https://api.spotify.com/v1/tracks/1PVluFXbdOTv29475JS2Mj,https://api.spotify.com/v1/audio-analysis/1PVluFXbdOTv29475JS2Mj,210613,4,3eNYrVLcWfjJ9JdH9kiPJO,239693.0,"['anime', 'anime latino', 'otacore']",65.0
自由の翼,0l6uRRIDPNw3OsmqCYkmvi,Linked Horizon,Linked Horizon,Shounen Anime Vibes (Anime Opening & Ending),0.879,0.846,4,-2.309,0,0.0375,0.0707,0.0,0.0797,0.966,129.986,audio_features,2rO1OMbLrfKIkqrqcATv3u,spotify:track:2rO1OMbLrfKIkqrqcATv3u,https://api.spotify.com/v1/tracks/2rO1OMbLrfKIkqrqcATv3u,https://api.spotify.com/v1/audio-analysis/2rO1OMbLrfKIkqrqcATv3u,197506,4,3eNYrVLcWfjJ9JdH9kiPJO,239693.0,"['anime', 'anime latino', 'otacore']",65.0
